"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-05",103.6698,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-06",103.7598,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-07",103.8146,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-08",103.8227,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-09",103.8394,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-10",103.9615,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-11",104.022,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","1999-12",104.0113,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-01",103.9483,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-02",103.7898,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-03",103.7136,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-04",103.7348,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-05",103.6456,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-06",103.5713,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-07",103.5165,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-08",103.3888,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-09",103.1041,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-10",102.986,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-11",103.0324,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2000-12",103.1702,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-01",103.0382,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-02",102.8846,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-03",102.6306,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-04",102.5661,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-05",102.6206,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-06",102.4951,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-07",102.0998,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-08",101.6287,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-09",101.3439,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-10",101.2671,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-11",101.5658,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2001-12",101.9522,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-01",102.1468,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-02",102.1882,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-03",102.221,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-04",102.3363,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-05",102.2498,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-06",101.9161,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-07",101.4121,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.9648,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.6582,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4064,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-11",100.1408,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2002-12",99.84162,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-01",99.75262,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-02",99.83237,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-03",99.9789,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-04",100.1874,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-05",100.217,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-06",100.1626,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-07",100.0354,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-08",100.071,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-09",100.1958,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-10",100.4662,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-11",100.8418,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2003-12",101.0847,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-01",101.2321,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-02",101.4038,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-03",101.5874,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-04",101.7206,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-05",101.7625,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-06",101.7975,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-07",101.8918,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-08",101.9227,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-09",101.9928,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-10",102.1113,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-11",102.2082,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2004-12",102.3891,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-01",102.4656,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-02",102.4519,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-03",102.4045,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-04",102.2485,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-05",102.148,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-06",101.983,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-07",101.6877,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-08",101.2798,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-09",101.0372,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-10",101.278,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-11",101.8404,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2005-12",102.3161,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-01",102.4892,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-02",102.42,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-03",102.2548,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-04",102.0574,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-05",101.6697,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-06",101.2988,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-07",101.1412,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-08",100.9912,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-09",100.9746,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-10",101.0205,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-11",101.0644,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2006-12",101.172,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-01",101.173,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-02",100.9774,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-03",100.6427,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-04",100.5012,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-05",100.7824,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-06",100.8729,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-07",100.7312,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-08",100.6271,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-09",100.5039,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-10",100.2686,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-11",99.8813,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2007-12",99.65845,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-01",99.55763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-02",99.51917,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-03",99.39734,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-04",99.2363,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-05",99.08661,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-06",98.64055,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-07",98.29758,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-08",98.15194,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-09",97.91153,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-10",97.3828,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-11",97.08427,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2008-12",96.94356,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-01",96.74863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-02",96.44106,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-03",96.20924,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-04",96.16847,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-05",96.25348,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-06",96.44586,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-07",96.45155,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-08",96.50912,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-09",96.7057,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-10",96.85151,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-11",96.84301,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2009-12",96.97498,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-01",97.35548,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-02",97.60418,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-03",97.72697,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-04",97.93511,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-05",98.23405,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-06",98.40192,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-07",98.30108,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-08",97.8121,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-09",97.08716,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-10",96.25889,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-11",95.69048,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2010-12",95.48101,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-01",95.66079,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-02",96.12945,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-03",96.78143,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-04",97.12217,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-05",97.22724,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-06",97.14728,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-07",97.02335,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-08",97.06518,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-09",97.23407,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-10",97.42163,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-11",97.17907,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2011-12",96.71683,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-01",96.62141,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-02",96.82515,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-03",97.17649,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-04",97.42282,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-05",97.65626,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-06",97.93159,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-07",98.2364,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-08",98.16486,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-09",97.71529,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-10",97.32779,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-11",97.06183,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2012-12",96.81412,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-01",96.94075,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-02",96.99545,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-03",97.02763,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-04",97.06968,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-05",97.34235,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-06",97.75466,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-07",98.05534,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-08",98.4041,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-09",98.78269,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-10",98.96837,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-11",99.05416,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2013-12",99.38192,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-01",99.65943,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-02",99.81981,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-03",99.84579,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-04",99.79588,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-05",99.62573,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-06",99.76388,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-07",100.1794,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4812,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-09",100.6559,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-10",100.6473,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-11",100.7581,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2014-12",101.099,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-01",101.4951,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-02",101.7889,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-03",101.9872,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-04",102.0695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-05",102.1619,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-06",102.3029,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-07",102.3508,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-08",102.4192,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-09",102.5746,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-10",102.8195,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-11",103.0211,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2015-12",103.1246,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-01",103.1212,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-02",102.9444,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-03",102.6604,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-04",102.526,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-05",102.56,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-06",102.559,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-07",102.386,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-08",102.361,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-09",102.3829,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-10",102.3103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-11",102.1602,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2016-12",102.1128,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-01",102.1867,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-02",102.2357,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-03",102.4171,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-04",102.6003,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-05",102.7278,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-06",102.887,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-07",103.0464,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-08",103.1682,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-09",103.1335,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-10",103.0615,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-11",102.9879,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2017-12",103.022,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-01",103.1486,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-02",103.2788,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-03",103.3103,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-04",103.2851,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-05",103.2226,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-06",103.1444,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-07",103.0695,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-08",102.9734,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-09",102.863,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-10",102.5845,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-11",102.2731,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2018-12",101.936,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-01",101.5772,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-02",101.3142,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-03",101.2958,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-04",101.5241,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-05",101.873,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-06",101.8429,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-07",101.28,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-08",100.6615,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-09",100.318,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-10",100.3232,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-11",100.6675,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2019-12",100.9814,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-01",101.2088,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-02",100.9715,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-03",99.93427,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-04",98.48412,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-05",98.05465,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-06",98.31947,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-07",98.63918,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-08",98.79728,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-09",98.96869,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-10",99.34122,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-11",99.99499,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2020-12",100.4791,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-01",100.6672,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-02",101.1046,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-03",101.5986,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-04",102.0537,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-05",102.3164,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-06",102.2459,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-07",102.096,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-08",102.0599,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-09",101.8938,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-10",101.5643,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-11",101.2107,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2021-12",100.7961,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-01",100.325,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-02",99.46147,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-03",98.44048,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-04",97.81254,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-05",97.46325,
"IRL","CCI","AMPLITUD","LTRENDIDX","M","2022-06",97.02077,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-03",100.8618,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-04",100.8369,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-05",101.1763,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-06",101.5485,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-07",101.9588,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-08",102.2501,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-09",102.3622,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-10",102.2002,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-11",102.2565,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1996-12",102.2729,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-01",102.2375,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-02",101.985,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-03",101.743,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-04",101.4908,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-05",101.3931,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-06",101.3499,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-07",101.2856,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-08",101.4158,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-09",101.5137,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-10",101.4181,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-11",101.1911,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1997-12",101.0856,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-01",101.0067,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-02",101.032,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-03",101.2033,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-04",101.2456,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-05",101.0348,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-06",100.9378,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-07",100.9382,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-08",100.7659,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-09",100.5021,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-10",100.4651,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-11",100.6441,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1998-12",100.8636,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-01",100.9879,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-02",101.0204,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-03",101.1389,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-04",101.2162,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-05",100.8936,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-06",100.3326,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-07",100.7613,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-08",101.1101,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-09",101.2526,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-10",101.2428,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-11",101.2992,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","1999-12",101.4964,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-01",101.8357,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-02",101.8887,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-03",101.5112,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-04",101.2046,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-05",101.0897,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-06",100.9579,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-07",101.0881,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-08",101.038,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-09",100.8545,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-10",100.932,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-11",101.1751,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2000-12",101.272,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-01",101.3445,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-02",101.2137,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-03",101.0925,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-04",100.8557,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-05",100.32,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-06",100.0873,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-07",100.0064,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-08",100.0755,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-09",100.2359,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-10",100.3032,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-11",100.317,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2001-12",100.3145,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-01",100.0933,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-02",99.50063,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-03",99.03822,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-04",98.95454,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-05",99.16483,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-06",99.52625,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-07",99.8829,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-08",100.0555,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-09",100.027,
"SVN","CCI","AMPLITUD","LTRENDIDX","M","2002-10",99.99393,
